sample.id	age_day	stage	pig_id	wean_day	litter	treatment	treat_type	sex	seq_region	platform	country	study	SRA	paper	Run
196	micro19w21id279e1con20	20	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871009
197	micro19w21id280e1con20	20	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871263
198	micro19w21id281e1con20	20	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871175
199	micro19w21id282e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871075
200	micro19w21id283e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871072
201	micro19w21id284e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871073
202	micro19w21id285e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871078
203	micro19w21id286e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871079
204	micro19w21id287e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871076
205	micro19w21id288e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871077
206	micro19w21id289e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871081
207	micro19w21id290e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871082
208	micro19w21id291e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871244
209	micro19w21id292e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871243
210	micro19w21id293e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871246
211	micro19w21id294e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871245
212	micro19w21id295e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871248
213	micro19w21id296e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871247
214	micro19w21id297e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871250
215	micro19w21id298e1con27	27	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871249
216	micro19w21id299e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870893
217	micro19w21id300e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871014
218	micro19w21id301e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871237
219	micro19w21id302e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871019
220	micro19w21id303e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871183
221	micro19w21id304e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870897
222	micro19w21id305e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871191
223	micro19w21id306e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871265
224	micro19w21id307e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871240
225	micro19w21id308e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871234
226	micro19w21id309e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871095
227	micro19w21id310e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870883
228	micro19w21id311e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871241
229	micro19w21id312e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871013
230	micro19w21id313e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870885
231	micro19w21id314e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871238
232	micro19w21id315e1con33	33	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871178
233	micro19w21id316e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870995
234	micro19w21id317e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871235
235	micro19w21id318e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870996
236	micro19w21id319e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870838
237	micro19w21id320e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871152
238	micro19w21id321e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871194
239	micro19w21id322e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871192
240	micro19w21id323e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871002
241	micro19w21id324e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871233
242	micro19w21id325e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871151
243	micro19w21id326e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871185
244	micro19w21id327e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870997
245	micro19w21id328e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871193
246	micro19w21id329e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870842
247	micro19w21id330e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870839
248	micro19w21id331e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870887
249	micro19w21id332e1con41	41	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870843
250	micro19w21id333e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871000
251	micro19w21id334e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870999
252	micro19w21id335e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871170
253	micro19w21id336e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870837
254	micro19w21id337e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870840
255	micro19w21id338e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871004
256	micro19w21id339e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871169
257	micro19w21id340e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871003
258	micro19w21id341e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871172
259	micro19w21id342e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871165
260	micro19w21id343e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870836
261	micro19w21id344e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871164
262	micro19w21id345e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870845
263	micro19w21id346e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871001
264	micro19w21id347e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871171
265	micro19w21id348e1con50	50	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870841
266	micro19w21id349e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871064
267	micro19w21id350e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870947
268	micro19w21id351e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871086
269	micro19w21id352e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870942
270	micro19w21id353e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870941
271	micro19w21id354e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871070
272	micro19w21id355e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870944
273	micro19w21id356e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871090
274	micro19w21id357e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871085
275	micro19w21id358e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870945
276	micro19w21id359e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871088
277	micro19w21id360e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871255
278	micro19w21id361e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870939
279	micro19w21id362e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871252
280	micro19w21id363e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871253
281	micro19w21id364e1con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871260
282	micro19w21id365e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871093
283	micro19w21id366e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871319
284	micro19w21id367e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871054
285	micro19w21id368e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871313
286	micro19w21id369e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870932
287	micro19w21id370e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871087
288	micro19w21id371e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870935
289	micro19w21id372e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871320
290	micro19w21id373e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871061
291	micro19w21id374e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871055
292	micro19w21id375e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871089
293	micro19w21id376e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871056
294	micro19w21id377e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870934
295	micro19w21id378e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871318
296	micro19w21id379e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871057
297	micro19w21id380e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871059
298	micro19w21id381e1con76	76	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871315
299	micro19w21id382e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871060
300	micro19w21id383e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870865
301	micro19w21id384e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871124
302	micro19w21id385e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871121
303	micro19w21id386e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870982
304	micro19w21id387e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870929
305	micro19w21id388e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871122
306	micro19w21id389e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870866
307	micro19w21id390e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871286
308	micro19w21id391e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871284
309	micro19w21id392e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870930
310	micro19w21id393e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870975
311	micro19w21id394e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870974
312	micro19w21id395e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871092
313	micro19w21id396e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871287
314	micro19w21id397e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871132
315	micro19w21id398e1con90	90	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871217
316	micro19w21id399e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871131
317	micro19w21id400e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871291
318	micro19w21id401e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870848
319	micro19w21id402e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870907
320	micro19w21id403e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870906
321	micro19w21id404e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870981
322	micro19w21id405e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870902
323	micro19w21id406e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871283
324	micro19w21id407e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870852
325	micro19w21id408e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871033
326	micro19w21id409e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870978
327	micro19w21id410e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870904
328	micro19w21id411e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870849
329	micro19w21id412e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871032
330	micro19w21id413e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870905
331	micro19w21id414e1con104	104	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871285
332	micro19w21id415e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870903
333	micro19w21id416e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871026
334	micro19w21id417e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870989
335	micro19w21id418e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871138
336	micro19w21id419e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871134
337	micro19w21id420e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871282
338	micro19w21id421e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870844
339	micro19w21id422e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871027
340	micro19w21id423e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870880
341	micro19w21id424e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870875
342	micro19w21id425e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870959
343	micro19w21id426e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871137
344	micro19w21id427e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870850
345	micro19w21id428e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871130
346	micro19w21id429e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870993
347	micro19w21id430e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871135
348	micro19w21id431e1con116	116	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870960
349	micro19w21id432e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870990
350	micro19w21id433e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870879
351	micro19w21id434e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871227
352	micro19w21id435e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871198
353	micro19w21id436e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870878
354	micro19w21id437e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871220
355	micro19w21id438e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870874
356	micro19w21id439e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871038
357	micro19w21id440e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871039
358	micro19w21id441e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871146
359	micro19w21id442e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870877
360	micro19w21id443e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870823
361	micro19w21id444e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870915
362	micro19w21id445e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871041
363	micro19w21id446e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871205
364	micro19w21id447e1con130	130	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870988
365	micro19w21id448e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871224
366	micro19w21id449e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871028
367	micro19w21id450e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871298
368	micro19w21id451e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871281
369	micro19w21id452e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870914
370	micro19w21id453e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871231
371	micro19w21id454e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871299
372	micro19w21id455e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871297
373	micro19w21id456e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871104
374	micro19w21id457e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871102
375	micro19w21id458e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871036
376	micro19w21id459e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871200
377	micro19w21id460e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870912
378	micro19w21id461e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8870986
379	micro19w21id462e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871029
380	micro19w21id463e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871300
381	micro19w21id464e1con146	146	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871040
382	micro19w21id465e1con159	159	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871292
383	micro19w21id466e1con159	159	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019a	SRR8871272
