sample-id	age_day	stage	pig_id	wean_day	litter	treatment	treat_type	sex	seq_region	platform	country	study	SRA	paper	Run
fi21w21id55con21	21	suckling	fi21id55	21	fi21_5	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705646
fi21w21id55con35	35	weaning	fi21id55	21	fi21_5	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705648
fi21w21id55con49	49	weaning	fi21id55	21	fi21_5	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705647
fi21w21id56con3	3	suckling	fi21id56	21	fi21_5	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705651
fi21w21id56con7	7	suckling	fi21id56	21	fi21_5	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705605
fi21w21id56con14	14	suckling	fi21id56	21	fi21_5	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705649
fi21w21id56con21	21	suckling	fi21id56	21	fi21_5	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705652
fi21w21id56con35	35	weaning	fi21id56	21	fi21_5	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705607
fi21w21id56con49	49	weaning	fi21id56	21	fi21_5	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705608
fi21w21id65con3	3	suckling	fi21id65	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705602
fi21w21id65con7	7	suckling	fi21id65	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705621
fi21w21id65con14	14	suckling	fi21id65	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705668
fi21w21id65con21	21	suckling	fi21id65	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705600
fi21w21id65con35	35	weaning	fi21id65	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705627
fi21w21id65con49	49	weaning	fi21id65	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705628
fi21w21id66con3	3	suckling	fi21id66	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705623
fi21w21id66con7	7	suckling	fi21id66	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705630
fi21w21id66con14	14	suckling	fi21id66	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705622
fi21w21id66con35	35	weaning	fi21id66	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705624
fi21w21id66con49	49	weaning	fi21id66	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705629
fi21w21id67con3	3	suckling	fi21id67	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705768
fi21w21id67con7	7	suckling	fi21id67	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705765
fi21w21id67con14	14	suckling	fi21id67	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705769
fi21w21id67con35	35	weaning	fi21id67	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705771
fi21w21id67con49	49	weaning	fi21id67	21	fi21_6	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705770
fi21w21id75con3	3	suckling	fi21id75	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705544
fi21w21id75con7	7	suckling	fi21id75	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705541
fi21w21id75con14	14	suckling	fi21id75	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705546
fi21w21id75con21	21	suckling	fi21id75	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705545
fi21w21id75con35	35	weaning	fi21id75	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705543
fi21w21id75con49	49	weaning	fi21id75	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705542
fi21w21id76con3	3	suckling	fi21id76	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705749
fi21w21id76con7	7	suckling	fi21id76	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705752
fi21w21id76con14	14	suckling	fi21id76	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705540
fi21w21id76con21	21	suckling	fi21id76	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705748
fi21w21id76con35	35	weaning	fi21id76	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705750
fi21w21id76con49	49	weaning	fi21id76	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705751
fi21w21id77con3	3	suckling	fi21id77	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705755
fi21w21id77con7	7	suckling	fi21id77	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705691
fi21w21id77con14	14	suckling	fi21id77	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705753
fi21w21id77con21	21	suckling	fi21id77	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705754
fi21w21id77con35	35	weaning	fi21id77	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705756
fi21w21id77con49	49	weaning	fi21id77	21	fi21_7	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705757
fi21w21id83con3	3	suckling	fi21id83	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705713
fi21w21id83con7	7	suckling	fi21id83	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705706
fi21w21id83con14	14	suckling	fi21id83	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705707
fi21w21id83con21	21	suckling	fi21id83	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705714
fi21w21id83con35	35	weaning	fi21id83	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705712
fi21w21id83con49	49	weaning	fi21id83	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705711
fi21w21id84con3	3	suckling	fi21id84	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705744
fi21w21id84con7	7	suckling	fi21id84	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705739
fi21w21id84con14	14	suckling	fi21id84	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705705
fi21w21id84con21	21	suckling	fi21id84	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705743
fi21w21id84con35	35	weaning	fi21id84	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705741
fi21w21id84con49	49	weaning	fi21id84	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705742
fi21w21id85con3	3	suckling	fi21id85	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705738
fi21w21id85con7	7	suckling	fi21id85	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705539
fi21w21id85con14	14	suckling	fi21id85	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705740
fi21w21id85con21	21	suckling	fi21id85	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705737
fi21w21id85con35	35	weaning	fi21id85	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705746
fi21w21id85con49	49	weaning	fi21id85	21	fi21_8	control	con	na	na	MiSeq	Canada	fi19	SRP158254	Fouhse 2019	SRR7705747
micro19w21id1e2con21	21	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871015
micro19w21id2e2con21	21	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871155
micro19w21id3e2con21	21	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870955
micro19w21id4e2con21	21	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871267
micro19w21id5e2con21	21	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871007
micro19w21id6e2con21	21	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871179
micro19w21id7e2con21	21	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870831
micro19w21id8e2con21	21	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871190
micro19w21id9e2con21	21	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870826
micro19w21id10e2con21	21	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871023
micro19w21id11e2con21	21	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871150
micro19w21id12e2con21	21	suckling	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871005
micro19w21id13e2con22	22	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870857
micro19w21id14e2con22	22	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870854
micro19w21id15e2con22	22	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870922
micro19w21id16e2con22	22	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870921
micro19w21id17e2con22	22	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870918
micro19w21id18e2con22	22	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870926
micro19w21id19e2con22	22	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870927
micro19w21id20e2con22	22	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871047
micro19w21id21e2con22	22	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871048
micro19w21id22e2con22	22	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871043
micro19w21id23e2con22	22	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871042
micro19w21id24e2con23	23	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871051
micro19w21id25e2con23	23	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870864
micro19w21id26e2con23	23	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871148
micro19w21id27e2con23	23	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871143
micro19w21id28e2con23	23	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871144
micro19w21id29e2con23	23	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871184
micro19w21id30e2con23	23	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871302
micro19w21id31e2con23	23	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871163
micro19w21id32e2con23	23	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871306
micro19w21id33e2con23	23	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871305
micro19w21id34e2con23	23	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871304
micro19w21id35e2con23	23	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870973
micro19w21id36e2con29	29	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871262
micro19w21id37e2con29	29	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871270
micro19w21id38e2con29	29	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870894
micro19w21id39e2con29	29	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871018
micro19w21id40e2con29	29	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871264
micro19w21id41e2con29	29	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870957
micro19w21id42e2con29	29	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871161
micro19w21id43e2con29	29	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871182
micro19w21id44e2con29	29	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870953
micro19w21id45e2con29	29	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871189
micro19w21id46e2con29	29	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871096
micro19w21id47e2con29	29	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870895
micro19w21id48e2con42	42	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871236
micro19w21id49e2con42	42	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870890
micro19w21id50e2con42	42	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871232
micro19w21id51e2con42	42	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870889
micro19w21id52e2con42	42	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871006
micro19w21id53e2con42	42	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870881
micro19w21id54e2con42	42	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870998
micro19w21id55e2con42	42	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871188
micro19w21id56e2con42	42	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871160
micro19w21id57e2con42	42	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870884
micro19w21id58e2con42	42	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871024
micro19w21id59e2con42	42	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870882
micro19w21id60e2con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871066
micro19w21id61e2con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871166
micro19w21id62e2con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871062
micro19w21id63e2con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871063
micro19w21id64e2con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871065
micro19w21id65e2con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871067
micro19w21id66e2con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870846
micro19w21id67e2con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870946
micro19w21id68e2con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871084
micro19w21id69e2con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871254
micro19w21id70e2con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871068
micro19w21id71e2con61	61	weaning	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871071
micro19w21id72e2con84	84	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871058
micro19w21id73e2con84	84	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870931
micro19w21id74e2con84	84	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871314
micro19w21id75e2con84	84	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871091
micro19w21id76e2con84	84	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870937
micro19w21id77e2con84	84	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870983
micro19w21id78e2con84	84	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871312
micro19w21id79e2con84	84	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870869
micro19w21id80e2con84	84	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871316
micro19w21id81e2con84	84	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870936
micro19w21id82e2con99	99	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871128
micro19w21id83e2con99	99	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871129
micro19w21id84e2con99	99	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870979
micro19w21id85e2con99	99	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871219
micro19w21id86e2con99	99	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870872
micro19w21id87e2con99	99	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871222
micro19w21id88e2con99	99	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870971
micro19w21id89e2con99	99	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870977
micro19w21id90e2con99	99	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871145
micro19w21id91e2con99	99	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870868
micro19w21id92e2con99	99	growing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870976
micro19w21id93e2con138	138	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871226
micro19w21id94e2con138	138	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870991
micro19w21id95e2con138	138	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871031
micro19w21id96e2con138	138	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871225
micro19w21id97e2con138	138	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871030
micro19w21id98e2con138	138	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870985
micro19w21id99e2con138	138	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871035
micro19w21id100e2con138	138	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871083
micro19w21id101e2con138	138	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870876
micro19w21id102e2con138	138	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870987
micro19w21id103e2con159	159	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871295
micro19w21id104e2con159	159	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871034
micro19w21id105e2con159	159	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870992
micro19w21id106e2con159	159	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871294
micro19w21id107e2con159	159	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871112
micro19w21id108e2con159	159	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871202
micro19w21id109e2con159	159	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870969
micro19w21id110e2con159	159	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871196
micro19w21id111e2con159	159	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871274
micro19w21id112e2con159	159	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870873
micro19w21id113e2con159	159	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871197
micro19w21id114e2con183	183	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871279
micro19w21id115e2con183	183	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870908
micro19w21id116e2con183	183	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870964
micro19w21id117e2con183	183	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871296
micro19w21id118e2con183	183	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871113
micro19w21id119e2con183	183	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871115
micro19w21id120e2con183	183	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871209
micro19w21id121e2con183	183	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871213
micro19w21id122e2con183	183	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871211
micro19w21id123e2con183	183	finishing	na	21	na	control	con	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871273
micro19w21id124e2fmt21	21	suckling	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871017
micro19w21id125e2fmt21	21	suckling	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871174
micro19w21id126e2fmt21	21	suckling	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870901
micro19w21id127e2fmt21	21	suckling	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871021
micro19w21id128e2fmt21	21	suckling	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870899
micro19w21id129e2fmt21	21	suckling	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871269
micro19w21id130e2fmt21	21	suckling	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871268
micro19w21id131e2fmt21	21	suckling	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871097
micro19w21id132e2fmt21	21	suckling	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871012
micro19w21id133e2fmt21	21	suckling	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8871309
micro19w21id134e2fmt21	21	suckling	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870949
micro19w21id135e2fmt22	22	weaning	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870858
micro19w21id136e2fmt22	22	weaning	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870856
micro19w21id137e2fmt22	22	weaning	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870855
micro19w21id138e2fmt22	22	weaning	na	21	na	fmt	fmt_weaning	na	V4	MiSeq	USA	micro19	SRP191572	Wang 2019b	SRR8870924
